VideoID,Comments,Labels
z1riW7za2EQ,I was wondering why Ukraine claiming records in destroyed artillery etc in past month,SkyNews
z1riW7za2EQ,Why cant they use misiles to bust up those gator teeth tank lines,SkyNews
z1riW7za2EQ,Why aren't flame throwers being used against Russians?,SkyNews
z1riW7za2EQ,"All these American tanks and vehicles are about to experience real war, not some dude in sandals with old aks and rpgs",SkyNews
z1riW7za2EQ,"they only run for 8 hours. at night the have a heat signature of a light house.The version being donated is the old version thaf lacks the later model armour and weapons control system. They don't need to be using depleted uranium shells, the standard shells have been succssful enough

the whole Russian 41sf army is being redeployed to the region. which was always in the defensive plan and not some act of desperation. The Russians still have plenty of reserves, estimates of 200,000 to guard against a NATO intervention are not spurious claims

They Ukrainians have have impaled themselves on a stoutly defended forward security zone, Western countries would pack up and run away with the level of casualties and equipment loses that they've taken.",SkyNews
z1riW7za2EQ,400 THOUSAND UKRAINEANS ARE DEAD...how many have to die more?????,SkyNews
z1riW7za2EQ,🇺🇦💪💪💪💪💪💪🇺🇦,SkyNews
z1riW7za2EQ,Business insider claimed Ukraine captures thousands of tanks from Russia and received hundreds from the West. Claiming Ukraine had 3000 tanks. Why do they need 30 Abrams?,SkyNews
z1riW7za2EQ,"M1 ABRAMS  max range is upwards of 2,500 meters (8,200 ft). The best Russian tanks' max range is just UNDER 2,000 meters (6,600 ft). Those depleted uranium rounds will be insanely nasty. 

Of course, none of this will matter if Ukraine doesn't deploy or use them correctly.",SkyNews
z1riW7za2EQ,"I wish to repeat ukrainian foreign minister Dymytro Kuleba's comment regarding criticism of Counter Offensive. He said, and I paraphrase, They (critics, commentators) should SHUT UP (caps mine) come to Ukraine and try and liberate one square centimeter of Ukrainian land. Show up  put up or shut up!",SkyNews
z1riW7za2EQ,Another game changing weapon 🤣,SkyNews
z1riW7za2EQ,The m1 is for nothing its just a duice guzzler.....sky news is in cockoo land ...,SkyNews
z1riW7za2EQ,"How good was the Depleted Uranium rounds  in Desert Storm ,  completely smashed those Russian made Iraqi tanks like  a hot knife cutting butter  .",SkyNews
z1riW7za2EQ,"We have seen many game changers and break through like leopords, bradley, patriot🤣🤣🤣... Western scraps cannot even challenge the quality of russian weapons. Nato couldnot stop russia so far😅🤣😅",SkyNews
z1riW7za2EQ,36 tanks is not going to be vital unless they send 300+ tanks,SkyNews
z1riW7za2EQ,"Fit these tanks with multispectral camouflage such as Barracuda MCS that makes tanks hard to detect. Russia can't hit what it can't detect.

And if at all possible, fit these tanks (or some of them anyway) with an Active Protection System (APS) so that incoming anti-tank missiles can be shot down.",SkyNews
z1riW7za2EQ,😮 it as to be like about in the 2019 years since that the people who was in that past could or should be dead by now but then how are the soldiers alive??? And Russia destroyed peoples homes but the answer is because the king Forst them to do it!,SkyNews
z1riW7za2EQ,"On the line by mid September , scrap metal before end of month.",SkyNews
z1riW7za2EQ,"Game changer weapon #27, is it?",SkyNews
z1riW7za2EQ,"By his voice, I can remember when Britain had balls. But, of course, no longer.",SkyNews
z1riW7za2EQ,"The Abrams is a great tank but it's no wunderwaffe - the US Army did a study of the battle of 73 Easting in the 1991 gulf war that concluded that if everyone did the same actions but the US had T-72s and the Iraqis had M1s the outcome would have been basically the same. The main thing about M1s for Ukraine is that is potential numbers. There isn't an infinite supply of Leopards 1 or 2 available. But there are well over 3000 M1s that are fairly well maintained in US storage, or 10x the number of tanks that Zalensky has requested, so effectively the US can provide an endless supply of relatively modern tanks that we aren't currently using. Add in 2000 Bradleys, and that the US is preparing to replace all of our Bradleys with a new vehicle and there are deep stockpiles to keep Ukraine in the fight indefinitely. And since we are replacing the vehicles with give to Ukraine with new vehicles for the units, the lobby for the military industrial complex is pushing hard on one side while those who support Ukraine on principle are pushing from the other side which is why less than 10% of each house of our Congress has voted against funding for Ukraine.",SkyNews
z1riW7za2EQ,"American Abrams tanks will rip through Russian lines like ""a hot knife through butter"".",SkyNews
z1riW7za2EQ,"🤣🤣🤣🤣🤣🤣 ya, shure 🤣🤣🤣🤣🤣🤣🤣🤣😂😂😂😂😂😂😂",SkyNews
z1riW7za2EQ,Gamechanger(tm)!,SkyNews
z1riW7za2EQ,"Yeah…logistics won’t be a problem at all, neither will the weight on soft black soil. This won’t make any positive difference.",SkyNews
z1riW7za2EQ,Germany's tanks are better. We only get the safe-for-export version.,SkyNews
z1riW7za2EQ,"If there was a computer war, all these keyboard warriors would be king.",SkyNews
z1riW7za2EQ,"Gee the US sent 1800 Abrams to Iraq, why only 32 to Ukraine to fight the worlds second largest army, and worlds largest number of tanks in Russia???",SkyNews
z1riW7za2EQ,The only weapon that would be decisive in the quantity the M1 Abrams is being provided would be a nuclear bomb (notwithstanding that it would prompt Russia to use its own).,SkyNews
z1riW7za2EQ,"The M1 Abrams Tank actually runs on several types of fuel: Diesel, Marine Diesel, Gasoline (Leaded or Unleaded), Kerosene, and of course Jet Fuel (JetA, JetB, JP4, JP5, JP8), but it's rumored that it will even operate on Ethanol, Grain Alcohol, AVGas, Home Heating Oil, and maybe Peanut Oil or Vegetable Oil, or possibly even Cheap Perfume! Turbine engines can run on basically any liquid that is flammable, and therefore these tanks will even run on Vodka or Whiskey. Realize however that it could become quite demoralizing to the troops when they discover that on a cold morning in the Donbas, it takes more than ten gallons (or about forty liters) of Barrel Proof Elijah Craig C923 Bourbon just to get the Mother Phreaking Tank started!      ⛽ 🔱 🥃     - j q t -",SkyNews
z1riW7za2EQ,"Love to Russia from Croatia  , Love to Putin greatest president ❤",SkyNews
z1riW7za2EQ,More prey to Alligator mouth;D,SkyNews
z1riW7za2EQ,31 M1 tanks wont make much difference on the 1974 km long front,SkyNews
z1riW7za2EQ,No one much minded when the US used depleted uranium munitions in Afghanistan.,SkyNews
z1riW7za2EQ,hahahahahahahaha. Breaking through the Russian defences. WHY AYE!!,SkyNews
z1riW7za2EQ,"All propaganda, why are we even getting involved in this war? 

Zelenski campaigned on a pledge of peace and prior to the war. There was an agreement in place, called the Minsk accords and after he got elected. He didn’t sign it for some strange reason. Putin did not even want this war. Even two months into this war, Putin again attempted a peace offer and it was about to be signed and then the British PM, Boris Johnson intervened and prevented the deal being signed because he said they would supply arms.

This is bs and is at great risk to many people, not the people living in their ivory towers. 

This war must be stopped.

It is not for the people, but for war profit only and poor Russians and Ukrainians have to walk into the meat grinder to make it happen for MONEY.

This post will probably be deleted.

So much for those poor brave souls who died in Normandy for democracy and free speech!!",SkyNews
z1riW7za2EQ,Each minute is costly. They want the Ukrainians to fight . But they won't give anything on time. And they evaluate their counter offensive!!!,SkyNews
z1riW7za2EQ,"These tanks are useless! It’s never tested by war, all invasion wars US involved are small and weak countries like Iraq",SkyNews
z1riW7za2EQ,NATO and the usa wanted this conflict and were preparing for years since the usa backed coup of 2014. Ukraine was built up and the ground was prepared for ukraine to fight as a proxy. The conflict could have stopped before it began but the usa wouldnt allow ukraine to make any concessions no matter how minor. The west however miscalculated and russia was much stronger militarily and economically than they thought. They also have the support of many countries.  It is clear that NATO is willing to sacrifice the people of ukraine and its land to try and weaken russia. They are fast running out of Ukrainians.,SkyNews
z1riW7za2EQ,These are going to be bigger failures than every other failure sent to Ukraine,SkyNews
z1riW7za2EQ,"If anyone ever doubts helping Ukraine, remember two things.  One, someone in Russia always planned to have this war no matter what, which means that Minsk agreement where UK and the US nudged Ukraine to hand over its nukes to mother Russia, was pretty cynical on the part of Russia.  Putin at the wheel, just made it all definite, he wants ‘Russia’ written in a bigger font on the map, 25mm to the left.  I’d say Belarus watch out, but hey, they are already a ‘slave nation’.  Anyway, 2nd point as to why we simply have to help Ukraine, just imagine they folded.  Like, tomorrow, Zelenskyy just says ‘heck, too many of my compatriots have died on the cross of westernisation already, we give in’.  Where would that leave us?  We’d have Poland as our front line - another unfair burden, another innocent country thrown forward as a rampart against Russian lunacy.  We’d just be supporting Poland and Romania instead, and we’d be giving Turkey anything it asked, too.  Ukraine really is our best partner to deal with this, partly as they commonly understand/speak Russian too.  Ukraine is a great ally to have, we’re lucky to have them as a our bulwark.  Slava Ukraine, always.",SkyNews
z1riW7za2EQ,its all about usa keeping its war going. at least until the usa elections. the usa know all these tanks will be destroyed but they hope to buy time. Meanwhile more ukrainians die for the usa. Already more than 400k dead. even more seriously injured. usa now ordered zelensky to mobilize more ukrainians to die in exchange for more time. ukrainian public get what is going on but can do nothing,SkyNews
z1riW7za2EQ,Fast tanks for a very slow war.  The entire corridor is probably mined right to the beach of the Azov sea.  It’s probably going to be inch by inch. One of Ukrane‘s best strategies is to use super cheap drones to attack very expensive tanks and other equipment. In the long run that’s going to work.,SkyNews
z1riW7za2EQ,"Russia have/had 2600 operational tanks. 
WTF What's  with the 31 ABRAMS?",SkyNews
z1riW7za2EQ,"If they ever get delivered!
May come just in time for rasputitsa..!
31? WTF",SkyNews
z1riW7za2EQ,Wheres the British challenger tank all them tanks will b scrap metal,SkyNews
z1riW7za2EQ,"Lets not forget that American and British policy does not allow them to export tanks with complete armour protection. The secretive turret armour protection for both tanks has been removed so that it does not get into Russian hands, thus the need for depleted uranium rounds. Therefore no maximum protection.",SkyNews
z1riW7za2EQ,"😮 ""These tanks will be able to lead the rush to the coast"" 😂.  Seek for peace, ukraine. Our governments give a dam about Ukrainians dying.",SkyNews
z1riW7za2EQ,"Also remember that the USA has a lot of pride, if the Ukraine gets 200 Abrams tanks and uses them to spearhead an advance, and 100 of them get knocked out by artillery but more likely by infantry with ATGM fire and mines - it will make the tank look bad, and cause the USA to look like it has hyped up tanks. The USA cannot risk this so will be watching and advising a lot, and this may limit the actual offensive capabilities of the tanks.",SkyNews
z1riW7za2EQ,Outlet propaganda,SkyNews
z1riW7za2EQ,"This is BIDEN'S WAR, pure insanity, a puppet CIA UKRAINE GOV , this has to stop",SkyNews
z1riW7za2EQ,"Considering all the ruSSian trolls in this comments section, the M1 must really be scaring the hell out of ruSSia.   Thanks,  Mr. Bell!",SkyNews
